P: I: D: Error: command:
0,0,0,159.609375,6.543984375
0,0,0,73.828125,3.026953125
0,0,0,6.09375,0.24984375
0,0,0,-28.125,-1.153125
0,0,0,-79.125,-3.244125
P: I: D: Error: command:
P: I: D: Error: command:
0,0,0,-249.0234375,-10.2099609375
0,0,0,-317.8515625,-13.0319140625
0,0,0,-333.046875,-13.654921875000001
0,0,0,-397.7109375,-15
0,0,0,-364.3828125,-14.939695312500001
0,0,0,-402.421875,-15
0,0,0,-264.515625,-10.845140625
0,0,0,-277.03125,-11.358281250000001
0,0,0,-61.50625,-2.52175625
0,0,0,-125.725,-5.154725
0,0,0,-160.50625,-6.58075625
0,0,0,-402.421875,-15
0,0,0,-392.578125,-15
0,0,0,-397.6875,-15
0,0,0,-419.203125,-15
0,0,0,-400.875,-15
0,0,0,-402.46875,-15
0,0,0,-408.046875,-15
0,0,0,-420.46875,-15
0,0,0,-456.1875,-15
0,0,0,-510.6328125,-15
0,0,0,-524.109375,-15
0,0,0,-521.4609375,-15
0,0,0,-514.59375,-15
0,0,0,-497.8125,-15
0,0,0,-532.2421875,-15
0,0,0,-493.6640625,-15
0,0,0,-428.578125,-15
0,0,0,-257.296875,-10.549171875
0,0,0,-44.53125,-1.8257812500000001
P: I: D: Error: command:
0,0,0,-253.125,-10.378125
0,0,0,-198.203125,-8.126328125
0,0,0,-159.234375,-6.528609375
0,0,0,-82.640625,-3.3882656250000003
0,0,0,-12.28125,-0.50353125
0,0,0,-51.5625,-2.1140625
0,0,0,-240.5625,-9.8630625
0,0,0,-424.78125,-15
0,0,0,-456.046875,-15
0,0,0,-462.1875,-15
0,0,0,-355.03125,-14.556281250000001
0,0,0,-244.828125,-10.037953125
0,0,0,-190.5,-7.8105
0,0,0,-186.328125,-7.639453125
0,0,0,-182.203125,-7.470328125
0,0,0,-180.5625,-7.4030625
0,0,0,-181.546875,-7.443421875
0,0,0,-177.703125,-7.285828125
0,0,0,-172.640625,-7.078265625
0,0,0,-170.484375,-6.989859375
0,0,0,-175.453125,-7.193578125
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
0,0,0,-724.5703125,-15
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
0,0,0,-23.4375,-0.9609375
0,0,0,-28.828125,-1.1819531250000002
0,0,0,-111.28125,-4.56253125
0,0,0,-189.0,-7.7490000000000006
0,0,0,-225.46875,-9.24421875
0,0,0,-226.171875,-9.273046875
0,0,0,-223.453125,-9.161578125
0,0,0,-222.5625,-9.1250625
0,0,0,-222.28125,-9.113531250000001
0,0,0,-224.90625,-9.22115625
0,0,0,-226.078125,-9.269203125
0,0,0,-109.78125,-4.5010312500000005
0,0,0,-23.53125,-0.96478125
0,0,0,5.15625,0.21140625000000002
0,0,0,-2.71875,-0.11146875
0,0,0,-26.34375,-1.08009375
0,0,0,-49.96875,-2.04871875
0,0,0,-66.421875,-2.723296875
0,0,0,-60.84375,-2.49459375
0,0,0,14.71875,0.60346875
0,0,0,101.015625,4.141640625
0,0,0,164.625,6.749625
0,0,0,182.109375,7.466484375
0,0,0,188.953125,7.747078125000001
0,0,0,71.90625,2.9481562500000003
0,0,0,-74.296875,-3.046171875
0,0,0,-166.546875,-6.828421875
0,0,0,-166.03125,-6.80728125
0,0,0,-165.046875,-6.766921875
0,0,0,-159.28125,-6.53053125
0,0,0,-169.21875,-6.9379687500000005
0,0,0,-91.3125,-3.7438125
0,0,0,-61.21875,-2.50996875
0,0,0,-117.609375,-4.821984375
0,0,0,-205.546875,-8.427421875
0,0,0,-165.140625,-6.770765625
0,0,0,-133.6640625,-5.4802265625
0,0,0,-58.21875,-2.3869687500000003
0,0,0,113.15625,4.63940625
0,0,0,195.1875,8.0026875
0,0,0,185.625,7.610625000000001
0,0,0,76.21875,3.1249687500000003
0,0,0,52.96875,2.17171875
0,0,0,26.0625,1.0685625
0,0,0,-6.140625,-0.251765625
0,0,0,-66.65625,-2.73290625
0,0,0,-282.8671875,-11.5975546875
0,0,0,-369.9609375,-15
0,0,0,-346.5234375,-14.2074609375
0,0,0,-281.4140625,-11.5379765625
0,0,0,-389.15625,-15
0,0,0,-339.046875,-13.900921875
0,0,0,-81.890625,-3.357515625
0,0,0,91.21875,3.73996875
0,0,0,60.65625,2.48690625
0,0,0,-106.3125,-4.3588125
0,0,0,-208.125,-8.533125
0,0,0,-215.4375,-8.8329375
0,0,0,-262.828125,-10.775953125000001
0,0,0,-290.765625,-11.921390625
0,0,0,-290.8125,-11.9233125
0,0,0,-290.34375,-11.904093750000001
0,0,0,-291.09375,-11.93484375
P: I: D: Error: command:
0,0,0,-376.171875,-15
0,0,0,-272.9296875,-11.1901171875
0,0,0,-257.2734375,-10.5482109375
0,0,0,-226.78125,-9.298031250000001
0,0,0,-254.8359375,-10.448273437500001
0,0,0,-273.4921875,-11.2131796875
0,0,0,-246.515625,-10.107140625
0,0,0,-268.4296875,-11.0056171875
0,0,0,-246.9140625,-10.1234765625
0,0,0,-243.796875,-9.995671875000001
0,0,0,-223.6171875,-9.168304687500001
0,0,0,-216.703125,-8.884828125
0,0,0,-206.671875,-8.473546875
0,0,0,-208.7109375,-8.5571484375
0,0,0,-262.6875,-10.7701875
0,0,0,-288.9375,-11.8464375
0,0,0,-273.3515625,-11.2074140625
0,0,0,-225.7265625,-9.2547890625
0,0,0,-212.578125,-8.715703125000001
0,0,0,-216.3046875,-8.868492187500001
0,0,0,-222.0703125,-9.1048828125
0,0,0,-225.515625,-9.246140625
0,0,0,-217.875,-8.932875000000001
0,0,0,-217.875,-8.932875000000001
0,0,0,-217.453125,-8.915578125
0,0,0,-217.2890625,-8.9088515625
0,0,0,-211.9921875,-8.6916796875
0,0,0,-222.046875,-9.103921875000001
0,0,0,-253.171875,-10.380046875
0,0,0,-261.140625,-10.706765625000001
0,0,0,-244.3828125,-10.0196953125
0,0,0,-267.7265625,-10.9767890625
0,0,0,-278.6015625,-11.4226640625
0,0,0,-309.46875,-12.68821875
0,0,0,-357.9140625,-14.6744765625
