P: I: D: Error: command:
0,0,0,10.78125,-0.024609375
0,0,0,8.671875,-0.01276171875
0,0,0,-56.953125,-0.06328125
P: I: D: Error: command:
P: I: D: Error: command:
0,0,0,-264.90234375,-0.45852539062500003
0,0,0,-342.099609375,-0.310869140625
0,0,0,-356.9296875,-0.33317578125
0,0,0,-392.5078125,-0.26124609375
0,0,0,-383.71875,-0.18530859375
0,0,0,-349.078125,-0.06003359375
0,0,0,-274.171875,-0.050225000000000006
0,0,0,-240.5625,-0.03976171875
0,0,0,-121.31875,-0.07372265625
0,0,0,-132.00625,-0.0822875
0,0,0,-375.75,-0.08937578125000001
0,0,0,-394.3125,-0.09614765625
0,0,0,-394.453125,-0.090746875
0,0,0,-397.828125,-0.11449921875
0,0,0,-416.0625,-0.08625546875000001
0,0,0,-397.734375,-0.0766578125
0,0,0,-407.8125,-0.07127890625000001
0,0,0,-412.359375,-0.06115390625
0,0,0,-440.71875,-0.1175796875
0,0,0,-479.8359375,-0.18972031250000002
0,0,0,-524.484375,-0.24363671875
0,0,0,-527.7421875,-0.2549
0,0,0,-507.703125,-0.29571640625
0,0,0,-507.1171875,-0.40780781250000003
0,0,0,-513.0,-0.44467812500000004
0,0,0,-507.984375,-0.40512734375000004
0,0,0,-479.5078125,-0.41419765625000005
0,0,0,-324.46875,-0.5226414062500001
0,0,0,-36.1875,-0.47157265625000006
P: I: D: Error: command:
0,0,0,-219.375,-0.61130078125
0,0,0,-188.3203125,-0.5502060546875001
0,0,0,-119.625,-0.5229578125000001
0,0,0,-48.140625,-0.5942765624999999
0,0,0,-0.328125,-0.6504078125
0,0,0,-144.234375,-0.662853125
0,0,0,-333.28125,-0.64625078125
0,0,0,-456.796875,-0.6361875
0,0,0,-456.421875,-0.6331289062500001
0,0,0,-410.390625,-0.6138281250000001
0,0,0,-300.234375,-0.56025
0,0,0,-187.40625,-0.50023828125
0,0,0,-188.203125,-0.50192578125
0,0,0,-183.609375,-0.517640625
0,0,0,-179.0625,-0.53588671875
0,0,0,-179.859375,-0.54601171875
0,0,0,-182.0625,-0.55782421875
0,0,0,-172.03125,-0.56309765625
0,0,0,-170.296875,-0.54242578125
0,0,0,-173.25,-0.54759375
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
P: I: D: Error: command:
0,0,0,-20.15625,0.002900390625
0,0,0,-79.21875,-0.0109423828125
0,0,0,-147.1875,-0.0073828125000000005
0,0,0,-226.265625,0.011390625
0,0,0,-221.8125,0.0078046875
0,0,0,-225.984375,0.0056953125
0,0,0,-222.515625,0.0061171875
0,0,0,-222.796875,0.00421875
0,0,0,-227.8125,0.0044296875000000005
0,0,0,-225.796875,-0.00643359375
0,0,0,-169.78125,-0.00759375
0,0,0,-68.625,-0.034171875
0,0,0,21.0,-0.0702421875
0,0,0,-1.21875,-0.0765703125
0,0,0,-11.53125,-0.072140625
0,0,0,-33.75,-0.086484375
0,0,0,-61.453125,-0.10873828125
0,0,0,-62.484375,-0.09576562500000001
0,0,0,-31.5,-0.10167187500000001
0,0,0,56.15625,-0.10641796875000001
0,0,0,147.0,-0.13974609375
0,0,0,171.421875,-0.1592578125
0,0,0,189.515625,-0.16611328125
0,0,0,143.15625,-0.13510546875
0,0,0,-0.84375,-0.0930234375
0,0,0,-141.9375,-0.05347265625
0,0,0,-167.578125,-0.04756640625
0,0,0,-165.75,-0.057796875000000004
0,0,0,-160.453125,-0.059484375
0,0,0,-161.8125,-0.054
0,0,0,-122.859375,-0.0187734375
0,0,0,-52.640625,0.02025
0,0,0,-61.21875,0.03976171875
0,0,0,-145.5234375,0.00242578125
0,0,0,-162.46875,-0.14670703125
0,0,0,-142.828125,-0.21009375
0,0,0,-78.46875,-0.13405078125
0,0,0,28.5,0.03132421875
0,0,0,176.671875,0.0660234375
0,0,0,204.609375,0.0727734375
0,0,0,123.375,0.06212109375
0,0,0,64.59375,0.04566796875
0,0,0,31.828125,0.04250390625
0,0,0,18.140625,0.03005859375
0,0,0,-41.015625,0.0415546875
0,0,0,-178.9921875,-0.0388125
0,0,0,-329.0859375,-0.15579921875
0,0,0,-406.125,-0.17963515625
0,0,0,-287.7890625,0.01305625
0,0,0,-338.0859375,-0.0883828125
0,0,0,-371.71875,-0.18783984375
0,0,0,-252.796875,-0.17455078125
0,0,0,68.4375,0.03048046875
0,0,0,-15.984375,-0.03448828125
0,0,0,-183.75,-0.08627343750000001
0,0,0,-204.140625,-0.06296484375
0,0,0,-240.46875,-0.0086484375
0,0,0,-281.765625,-0.00580078125
0,0,0,-292.734375,-0.00791015625
0,0,0,-290.4375,-0.00748828125
0,0,0,-290.953125,-0.006328125
P: I: D: Error: command:
0,0,0,-300.52734375,0.03955078125
0,0,0,-260.80078125,0.0475927734375
0,0,0,-227.4609375,0.041660156250000004
0,0,0,-255.28125,0.03849609375
0,0,0,-250.3828125,0.04471875
0,0,0,-271.5703125,0.057375
0,0,0,-246.9375,0.06633984375
0,0,0,-245.8125,0.05579296875
0,0,0,-244.5,0.0470390625
0,0,0,-224.0390625,0.03955078125
0,0,0,-220.921875,0.03765234375
0,0,0,-213.3515625,0.0474609375
0,0,0,-206.25,0.044296875
0,0,0,-234.6328125,0.052101562500000004
0,0,0,-288.421875,0.0428203125
0,0,0,-299.25,0.0681328125
0,0,0,-245.671875,0.06939843750000001
0,0,0,-221.0390625,0.0765703125
0,0,0,-215.15625,0.0567421875
0,0,0,-218.390625,0.04809375
0,0,0,-222.9140625,0.04819921875
0,0,0,-224.9765625,0.047355468750000004
0,0,0,-218.15625,0.0421875
0,0,0,-215.390625,0.0394453125
0,0,0,-219.3515625,0.04102734375
0,0,0,-213.375,0.0388125
0,0,0,-212.625,0.028265625
0,0,0,-246.703125,0.035859375
0,0,0,-258.5859375,0.056953125
0,0,0,-260.015625,0.0542109375
0,0,0,-265.5,0.0556875
0,0,0,-270.46875,0.07161328125000001
0,0,0,-301.3125,0.042398437500000004
0,0,0,-332.2265625,0.0373359375
0,0,0,-371.671875,0.025396093749999998
0,0,0,-368.4375,0.015565625000000001
0,0,0,-372.421875,0.027905468750000002
0,0,0,-377.578125,0.045984375
0,0,0,-376.125,0.03976171875
0,0,0,-365.0625,0.042609375
0,0,0,-336.609375,0.056109375
0,0,0,-303.328125,0.052101562500000004
0,0,0,-302.4375,0.05178515625
0,0,0,-302.578125,0.04081640625
0,0,0,-303.5625,0.035437500000000004
0,0,0,-272.8125,0.03638671875
0,0,0,-271.3125,0.03796875
0,0,0,-271.6875,0.04102734375
0,0,0,-303.421875,0.04482421875
0,0,0,-301.453125,0.0523125
0,0,0,-299.109375,0.04978125
0,0,0,-297.46875,0.043875000000000004
0,0,0,-289.171875,0.064125
0,0,0,-291.9375,0.08891015625
0,0,0,-289.03125,0.0753046875
0,0,0,-299.71875,0.0554765625
0,0,0,-299.25,0.03870703125
0,0,0,-300.5625,0.04250390625
0,0,0,-301.359375,0.0487265625
0,0,0,-305.765625,0.06496875
0,0,0,-319.359375,0.06465234375000001
0,0,0,-322.8984375,0.0624375
0,0,0,-229.2890625,0.05579296875
0,0,0,-71.25,0.0660234375
0,0,0,110.8125,0.064546875
0,0,0,122.578125,0.059062500000000004
0,0,0,120.5625,0.0537890625
0,0,0,120.75,0.0523125
0,0,0,124.734375,0.053578125000000004
0,0,0,123.0,0.0567421875
0,0,0,121.875,0.05821875
0,0,0,23.4609375,0.10388671875
0,0,0,-161.203125,0.0525234375
0,0,0,-353.3671875,0.01930078125
0,0,0,-356.25,-0.0373359375
0,0,0,-355.1484375,-0.04229296875
0,0,0,-353.9765625,-0.05990625
0,0,0,-356.7890625,-0.05199609375
0,0,0,-349.9921875,-0.04651171875
0,0,0,-343.1953125,-0.0495703125
0,0,0,-209.6015625,-0.04147109375
0,0,0,-23.4140625,0.0075718750000000005
0,0,0,128.859375,0.03912890625
0,0,0,128.71875,0.04725
0,0,0,-17.015625,0.0432421875
0,0,0,-150.609375,0.04524609375
0,0,0,-204.09375,0.05516015625
0,0,0,-208.5,0.0550546875
0,0,0,-258.2578125,0.11084765625
0,0,0,-334.8515625,0.1400625
0,0,0,-348.7734375,0.1603125
0,0,0,-248.6953125,0.09840234375
0,0,0,-180.9609375,0.07857421875000001
0,0,0,-172.734375,0.0896484375
0,0,0,-142.8515625,0.07087500000000001
0,0,0,-120.46875,0.08089453125
0,0,0,-117.796875,0.09101953125000001
0,0,0,-133.3125,0.0904921875
0,0,0,-221.765625,0.0820546875
0,0,0,-297.46875,0.09310703125000001
0,0,0,-327.375,0.145946875
0,0,0,-316.875,0.17273593750000002
0,0,0,-321.09375,0.20155078125
0,0,0,-176.4375,0.16379296875
0,0,0,0.09375,0.06528515625
0,0,0,127.40625,0.05769140625
0,0,0,124.078125,0.038390625
0,0,0,122.71875,0.0516796875
0,0,0,118.828125,0.05326171875
0,0,0,119.203125,0.04334765625
0,0,0,119.015625,0.046617187500000004
0,0,0,119.015625,0.03723046875
0,0,0,115.6875,0.0280546875
0,0,0,117.1875,0.02626171875
0,0,0,120.1875,0.023941406250000002
0,0,0,120.5625,0.034699218750000003
0,0,0,122.0625,0.04978125
0,0,0,123.1875,0.05790234375
0,0,0,117.515625,0.05157421875
